0.001834,0.708015,0.003902,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,0.001905,0.701042,0.004636,
0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,0.002852,0.689292,0.006796,
0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,0.003830,0.698981,0.009285,
0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004788,0.691502,0.010854,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,0.004586,0.694564,0.010514,
0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,0.005503,0.688993,0.012256,
0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,0.006420,0.687921,0.013789,
0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007337,0.688952,0.015465,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,0.007225,0.672907,0.015477,
0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,0.008134,0.671090,0.017390,
0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009012,0.669240,0.019341,0.009255,0.693653,0.019303,0.009255,0.693653,0.019303,0.009255,0.693653,0.019303,0.009255,0.693653,0.019303,0.009255,0.693653,0.019303,0.009255,0.693653,0.019303,
0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,0.010180,0.692164,0.020828,
