0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,0.756152,0.225333,0.785833,
0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,0.800895,0.229563,0.830000,
0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,0.800895,0.217428,0.816250,
0.854586,0.224555,0.875000,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,0.828125,0.216213,0.855417,
0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,0.816964,0.210544,0.844167,
0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,0.801339,0.203935,0.840417,
0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832589,0.206298,0.859583,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,0.832579,0.198364,0.865417,
0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,0.841629,0.202220,0.872083,
0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,0.850679,0.206017,0.869583,
0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,0.846154,0.196974,0.866250,
